Symbol,Name,Year,CSR Strategy Score,Community Score,ESG Combined Score,ESG Controversies Score,ESG Score,Emissions Score,Environment Pillar Score,Environmental Innovation Score,Governance Pillar Score,Human Rights Score,Management Score,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,TRDIR Controversies Score,TRDIR Diversity Score,TRDIR Inclusion Score,TRDIR People Development Score,TRDIR Score,Workforce Score,Total Returns,Standard Deviation,Predicted Total Returns
IQV,IQVIA HOLDINGS,2014,41.32321119533333,75.60182237555556,47.988246509999996,98.45173041888889,47.988246509999996,55.45270258666667,43.89498957111111,0.0,30.344256950666665,48.549127042222224,33.00813695511111,53.502856458888886,44.520988485555556,14.145354109888888,70.34866695777777,100.0,17.666666666666668,16.0,51.833333333333336,49.5,95.06451532333332,0.20097722222222225,0.25052766666666665,2.01%
IR,INGERSOLL RAND,2017,46.351975143333334,61.03920577666667,38.92330885166667,100.0,38.92330885166667,51.546457196666665,28.4325405355,11.597399585,40.34714493,27.701453516666664,37.63882769666667,43.158859621666664,42.41284405,45.37164889833334,47.43905233500001,100.0,23.8,9.2,12.6,60.25,65.03881690333334,0.16855479999999998,0.3479144,1.69%
IRM,IRON MOUNTAIN,2004,38.67197992777778,73.15072307555556,48.63760153022222,80.71428571444444,50.36116164855556,46.58465029944445,42.914072839999996,12.581595893888888,50.764325935,25.206265521666666,54.844946585,31.149439172222223,47.05602570944445,45.22382110461111,59.18553489611111,100.0,43.5,32.0,43.833333333333336,54.833333333333336,71.31332033277778,0.1459396666666667,0.2618016111111111,1.46%
ISRG,INTUITIVE SURGICAL,2007,9.63655028125,64.47434150875,39.688577636875,92.16807644125,40.347273101875,16.21936199375,11.936111509125,0.0,63.14311094,9.30262898625,71.39964155,20.3446768475,21.502187789375,71.29238268375,33.103757334375004,100.0,24.0,7.333333333333333,27.5,45.166666666666664,43.425678320624996,0.3701688125,0.3301453125,3.70%
IT,GARTNER 'A',2010,20.55022908769231,49.997667074615386,51.359460460769235,100.0,51.359460460769235,20.768747227692305,13.996402081538461,0.0,72.74350260461539,26.271889702307696,83.42260831615384,30.45982303769231,28.143374756923077,71.94199924538462,39.543186700769226,100.0,25.333333333333332,38.5,30.833333333333332,51.0,42.91023506615385,0.2865893846153846,0.2514463846153846,2.87%
ITW,ILLINOIS TOOL WORKS,2002,24.984845339523808,64.68449758904762,40.769172646190476,90.3149165652381,40.91442612714285,27.657758908571427,27.725274351904762,21.734169495238095,62.48634051952381,25.95786116095238,69.64265674285714,29.54393159190476,36.08816575071429,63.63294989238096,39.54579636152381,100.0,27.714285714285715,25.571428571428573,47.714285714285715,51.541666666666664,47.071584095238094,0.13953538095238094,0.21156461904761906,1.40%
IVZ,INVESCO,2002,25.694008633499998,79.437930005,50.598774011,91.5469208215,51.95245002,38.4907770996,37.063485786,9.0569226735,56.082719803500005,0.415692799,57.32895691755,34.770260065500004,26.660091145299997,72.1877368705,58.587092395499994,100.0,32.0,35.166666666666664,36.833333333333336,53.3,62.94428349,0.0849125,0.35549995,0.85%
J,JACOBS SOLUTIONS,2004,42.844740262222224,75.90020496222222,49.92810238888889,84.19440541944444,51.716368977222224,47.23092165277777,48.49149098444444,49.17971979722222,44.02791127111111,47.098551398333335,50.26629845944444,69.30583838333332,44.057157922500004,24.022067982055557,60.66032921166667,100.0,24.833333333333332,42.333333333333336,40.833333333333336,52.0,59.22813007944444,0.16725544444444446,0.2930383333333333,1.67%
JBHT,HUNT JB TRANSPORT SVS.,2008,19.369507309733333,83.94905207666667,47.146199352000004,97.38562091533332,47.146199352000004,38.86199027666667,37.36176546266667,50.06172839533333,58.84655519533333,11.20610563,59.45194677200001,29.590477031333332,21.734267486333334,83.14661519533334,47.177710752,100.0,19.333333333333332,15.666666666666666,54.833333333333336,48.2,51.85134901266667,0.1603256,0.25183913333333335,1.60%
JCI,JOHNSON CONTROLS INTL.,2002,87.51766418190476,90.28758778238095,68.94575327952381,81.532075102,73.86358678714285,90.27969495728571,79.17631355242858,71.24443902428571,57.921596831904765,69.15927408285714,44.42668464338095,78.0724069647619,85.52321147571429,83.17392589761906,81.16023598666668,93.14285714285714,38.285714285714285,50.42857142857143,65.28571428571429,61.785714285714285,91.35495626619047,0.1630883333333333,0.2818982857142857,1.63%
JKHY,JACK HENRY AND ASSOCIATES,2015,16.95074261,50.59963241125,32.425116595,96.875,32.425116595,10.993369640625,6.252649082625,0.0,35.284528817500004,21.95645629125,23.494907487,34.49447588875,11.429034154250001,86.80579071625,38.222658825,100.0,20.833333333333332,9.0,22.666666666666668,54.25,31.25267711875,0.155978375,0.18517737499999998,1.56%
JNJ,JOHNSON & JOHNSON,2002,85.66903230049999,90.0751306465,55.2229255995,29.5780153197,82.37141327650001,90.367613764,87.882843181,52.5352456065,74.361515579,78.6840902835,72.0915539925,81.6073305335,96.25082893,74.38970971699999,85.026702637,96.0,39.166666666666664,92.33333333333333,61.5,72.25,91.1333489255,0.08886115,0.149007,0.89%
JNPR,JUNIPER NETWORKS,2004,44.2878588168421,73.33889384473684,51.99707453842105,84.52931571368421,53.58415246736842,53.501500892631576,55.70297103852632,55.797549483157894,46.63202676421052,20.992742486842104,47.54384239621053,60.358648780526316,57.31282164,45.15541995368421,59.40023748473684,100.0,17.428571428571427,30.0,40.142857142857146,46.892857142857146,60.204309980000005,0.08976752631578946,0.33246273684210526,0.90%
JPM,JP MORGAN CHASE & CO.,2002,61.06389578238095,86.22944440428572,40.61641953238095,23.15977318961905,66.38099760476192,61.59447927904762,66.3631906895238,47.79348649714286,64.90423329857143,66.95205164571428,70.78640822,62.31869731857143,62.46912326219048,47.857208574285714,71.47131543142856,79.33333333333333,28.833333333333332,93.16666666666667,50.0,62.833333333333336,68.70206667,0.12295700000000001,0.27338119047619047,1.23%
K,KELLANOVA,2002,65.4145699055,77.6462687505,54.6826264383,73.27518184614999,58.2411139898,53.74046797195,58.88339309245,19.21814114,47.260591384499996,39.286215251,48.8116938485,73.1480367245,71.959368606,29.98759749085,64.1874895735,88.6,26.8,47.6,48.0,52.75,70.318288951,0.07655735,0.1499267,0.77%
KDP,KEURIG DR PEPPER,2008,65.70823211857143,79.98505476214287,58.148058573571426,84.92559523785714,59.662741215,36.1083019,55.24796247357143,80.44374184,69.76330499428572,43.13072439214285,69.46019258714286,71.52423286428572,65.31771320928571,73.47706159571429,57.050930726428575,100.0,17.166666666666668,17.333333333333332,57.666666666666664,49.0,41.766720754285714,0.2608046153846154,0.20469800000000002,2.61%
KEY,KEYCORP,2002,41.39064514666667,77.15134395095238,50.2210787342381,88.67026607095238,51.7872224742381,45.54781886809524,52.879208039999995,36.59683669333334,60.914506236190476,11.644749097142856,64.7677741975238,53.97520745095238,40.41587103761905,61.086187082380945,48.95478901080953,100.0,30.857142857142858,60.857142857142854,34.0,56.42857142857143,47.68593700238095,0.07059680952380953,0.2856748571428571,0.71%
KEYS,KEYSIGHT TECHNOLOGIES,2015,76.48855005875001,83.08968332875,72.8157097975,100.0,72.8157097975,83.682536685,81.534575575,74.1375002075,41.6074932725,87.46404366,25.67089465375,96.31025354,87.6723097325,71.47545080875,90.024268,100.0,30.428571428571427,38.0,55.142857142857146,55.892857142857146,96.8146792875,0.26145625,0.263899,2.61%
KHC,KRAFT HEINZ,2015,52.174558877142864,64.46774842857143,47.457595278571425,56.065869674285715,55.751177275714284,36.52382548714286,52.710187915714286,75.52101624571428,56.50906372000001,52.44654696857143,50.58902537714285,68.53963178285714,64.33438467714286,79.13219475285715,57.248593137142855,100.0,26.2,28.4,49.8,51.1,43.00121985571429,-0.010427142857142866,0.2798724285714286,-0.10%
KIM,KIMCO REALTY,2002,42.623926268,66.6729579895,49.9168065765,100.0,49.9168065765,44.166259552999996,34.782247884499995,32.719980241500004,64.34350455500001,10.382165492999999,64.9603395525,38.9627467035,26.500303856,76.767106758,53.357349114,100.0,28.333333333333332,4.5,70.5,51.75,58.489801157500004,0.11512340000000001,0.28236075,1.15%
KLAC,KLA,2002,31.868581614285713,67.97418621571428,42.927781444000004,95.41125541142857,42.927781444000004,39.49265786666666,35.7270886342381,30.05622751285714,46.21456192761905,43.745530685238094,55.022699500428565,12.32517366047619,39.17897901257143,26.41809022161905,46.172660772,100.0,17.0,11.0,46.5,43.625,60.446396254285716,0.19503209523809523,0.32750671428571426,1.95%
KMB,KIMBERLY-CLARK,2002,85.731237636,75.825586997,64.428204271,92.363247863,66.04220573,68.3209372765,58.374258659999995,37.5456178173,66.69444207149999,82.43269930049999,68.554486875,51.989425016999995,63.575682472,47.803095688499994,69.65028553350001,100.0,34.2105,47.61111666666667,61.8116,60.9083,75.4327215485,0.0936801,0.14810285,0.94%
KMI,KINDER MORGAN,2011,42.48799003,75.42872331166667,49.38454087666667,79.76795848249999,54.168244075833336,70.65434721416666,51.214846862499996,28.580891816666668,58.445944776666664,37.34380032083333,71.94096626083333,36.374537365,37.081830405,24.10117632758333,53.58319442416666,100.0,30.857142857142858,23.142857142857142,45.42857142857143,56.35,63.72336799916667,0.05393618181818183,0.25260608333333334,0.54%
KMX,CARMAX,2005,9.138785115789474,90.07720980947369,46.970943696842106,92.36888207157895,47.61733025736842,17.05408222473684,14.192183287210526,4.568238778947369,61.24419835947369,0.0,66.482257976,32.30744062,18.457060169473685,78.52094179736842,50.394465102105265,100.0,23.921071428571427,41.0,68.02255714285714,58.23591428571429,59.68841159052631,0.19853363157894738,0.3475343684210526,1.99%
KO,COCA COLA,2002,91.1855866715,80.638966968,47.951187001,27.571898077549996,72.32873289,46.727176909,60.743210517,54.905153092,74.094460895,78.296991019,72.277226998,75.056154841,75.707634969,68.757823373,78.928859148,89.83333333333333,43.5,55.5,40.5,57.333333333333336,83.0146360375,0.08669305000000001,0.15223,0.87%
KR,KROGER,2002,50.01987439428571,87.80902519904762,53.19340049904762,66.79598353428571,60.81292814142857,44.499783766190475,52.121395919047615,59.65676450666667,59.10778288285714,47.37116615952381,58.10925983619048,68.84396906619047,57.89150726142857,68.49479869428572,66.24326537666667,62.333333333333336,27.166666666666668,43.833333333333336,56.666666666666664,47.5,60.898140348571424,0.10957190476190475,0.237548,1.10%
L,LOEWS,2002,3.6252559152380948,52.6471834,32.052284967666665,97.92420612,32.052284967666665,14.166806408047618,26.84506207261905,7.274209312857143,43.93653992780952,0.0,46.80423229857143,26.275245973333334,16.35529968,61.25175470152381,28.032448764571427,100.0,15.166666666666666,16.666666666666668,28.5,43.3125,22.223809528095238,0.03386190476190476,0.2147841904761905,0.34%
LDOS,LEIDOS HOLDINGS,2008,64.25640281142857,91.13901881428572,70.14634972500001,85.67086139714286,73.69634176714285,70.94931059214285,65.27508336642858,57.68688677857143,69.43480098642857,44.07438258928572,74.58517204928572,89.12558197642856,71.60986067,55.71916289,81.57908559857142,100.0,24.5,84.66666666666667,37.833333333333336,61.75,81.37430923071429,0.12746657142857143,0.2416402857142857,1.27%
LEN,LENNAR 'A',2002,2.274986918,63.2212874855,20.672937937999997,92.0,20.672937937999997,4.02770783295,10.4064648302,20.732072324500002,34.139448289,0.0,47.6665737135,11.220513968,0.8274647890000001,10.292004449550001,20.596281357749998,100.0,17.166666666666668,5.333333333333333,6.333333333333333,40.25,20.327928102999998,0.18030215,0.36880185,1.80%
LH,LABORATORY CORP.OF AM. HDG.,2002,9.74982860952381,62.359925011904764,51.037004425238095,84.35859670904762,52.44839658666667,19.77541267047619,15.042385137142858,0.0,67.7163697404762,25.733514770476194,76.65727136809524,58.01419785761905,15.283328719523809,76.55772507238096,55.31092372904762,93.66666666666667,29.0,41.166666666666664,40.333333333333336,57.5625,64.62781763761905,0.1170278095238095,0.21726914285714286,1.17%
LHX,L3HARRIS TECHNOLOGIES,2005,27.64270774161111,51.72934427111111,42.60588860111111,100.0,42.60588860111111,31.628537243888886,29.86265022872222,5.439783228666666,54.47215117333334,33.718539766666666,60.738669965,24.34905603111111,60.07195688,51.470050816666664,40.74597139722222,100.0,26.0,45.166666666666664,38.5,58.875,50.53227969833333,0.165235,0.24914288888888889,1.65%
LIN,LINDE (NYS),2005,79.15956535777778,85.90808542166667,72.21420316388888,79.21696230777778,74.27997276555556,96.70741381222223,83.19248644444446,66.11487733166666,50.49854302277778,68.72623068833333,45.5821854555,84.91011607,87.50599749055556,47.779053355,79.02252359944444,100.0,41.857142857142854,60.857142857142854,67.71428571428571,67.60714285714286,86.16333896388889,0.16009666666666666,0.18547794444444443,1.60%
LKQ,LKQ,2009,11.923795714285715,53.44701811714286,23.137357635,97.32142857142857,23.137357635,22.08526582857143,11.118018701642857,5.400207312857142,44.425372200714285,6.373342102857143,49.182870435714285,15.342215252142855,9.392944931214286,50.23476240285714,20.521822750000002,100.0,18.666666666666668,10.666666666666666,31.666666666666668,51.875,18.975410297142854,0.22065607142857144,0.2717660714285714,2.21%
LLY,ELI LILLY,2002,72.0429453515,91.509852589,55.66794501649999,69.5995578415,60.995936789999995,68.2541587059,62.87630987175,18.864067662,46.137136769,38.0721714155,46.88436646,79.5871115325,71.23991858165,26.375832075149997,70.015917302,91.83333333333333,45.666666666666664,88.66666666666667,42.333333333333336,67.125,82.445651491,0.1201273,0.2151668,1.20%
LMT,LOCKHEED MARTIN,2002,82.55956083523809,84.56739780095238,56.091877385714284,70.48858931761905,59.443471017619046,73.46039194428572,60.372305135285714,33.888257559047624,60.64885992999999,25.469404319523807,59.575188618190474,58.27173640904762,78.23358616333333,49.62063036714286,58.051765656190476,91.83333333333333,46.166666666666664,47.166666666666664,55.5,60.166666666666664,77.0047921952381,0.16944433333333334,0.19884785714285716,1.69%
LNT,ALLIANT ENERGY (XSC),2004,37.932496297777774,68.73692575944445,48.442437319444444,97.01646090555556,48.442437319444444,63.26654780777778,50.544147456666664,28.590756386499997,56.97874427277778,0.0,62.59014905905556,45.68454815222222,55.69563330277778,50.97156030222222,39.12765717777778,100.0,27.333333333333332,26.333333333333332,40.833333333333336,48.625,37.63347221833333,0.145152,0.16963105555555555,1.45%
LOW,LOWE'S COMPANIES,2002,47.376240906190475,93.41335406285714,54.75801717571429,88.09341735285713,57.60226014571429,65.55092734285715,58.62459505419048,42.47309965142857,51.8949123687619,32.41644976238096,49.29922758838095,46.517830478095235,62.94497779452381,63.55964260952381,62.322204662380955,92.0,35.21608333333334,50.833333333333336,49.54056666666667,56.8975,64.32602061809523,0.149774,0.2752092380952381,1.50%
LRCX,LAM RESEARCH,2005,39.50589394882353,48.271779292941176,42.66097171117647,94.32773109294118,43.62008461,56.80193975117647,40.19460595176471,18.53009842470588,42.40509912705882,39.23283762,32.741775569411764,54.344358415882354,51.160281731764705,76.5489811164706,46.84769664882353,100.0,27.7123,19.833333333333332,62.85830000000001,65.17795,51.00943736294118,0.2989884705882353,0.3210025882352941,2.99%
LULU,LULULEMON ATHLETICA,2011,20.213002459333335,59.168698371666665,33.284875441666664,79.81977513191667,34.57049474,11.165324289916668,28.07827164158333,39.83690672583333,43.82850595666667,30.515635918333334,40.363967593333335,13.417075890833333,28.400313238333336,71.12063616333333,31.788727215833333,100.0,27.4,0.0,3.6,,32.03213802333333,0.25028333333333336,0.39043083333333334,2.50%
LUV,SOUTHWEST AIRLINES,2002,59.683330150476195,77.14578651333333,47.12358551333333,68.0000276697619,54.117882991904764,62.12513711571429,56.08249645357143,14.285714285714286,49.72821417142857,32.39232294761905,45.30003788238095,38.61316137190476,68.38437962619048,57.85205781095239,55.631644960952386,79.57142857142857,30.857142857142858,47.57142857142857,61.142857142857146,54.785714285714285,66.26037585761904,0.085911,0.30885690476190475,0.86%
LVS,LAS VEGAS SANDS,2004,53.88682501894737,83.6432962568421,38.011291445263154,84.00040717,39.44327829631579,51.18693479421053,48.58979416578948,34.88449003473684,36.204478662894736,11.486734455263157,32.303703284421054,13.007751982105264,48.300941914210526,37.41883235278948,36.11456852947369,100.0,31.0,20.428571428571427,50.0,53.25,51.40991219526315,0.27305372222222224,0.4724364444444445,2.73%
LW,LAMB WESTON HOLDINGS,2017,56.645166345,48.810457326666665,52.52689233,100.0,52.52689233,23.46727046283333,43.684947691,11.273207278333333,75.824357065,15.656807185,74.77324040666667,67.127194735,70.384973,92.11420640666667,44.67210579333334,100.0,18.833333333333332,7.5,31.833333333333332,47.833333333333336,46.31364988333333,0.19864133333333334,0.28510966666666665,1.99%
LYB,LYONDELLBASELL INDS.CL.A,2010,58.07711427153846,59.724575310769225,56.32243956000001,94.64497041461537,56.908212413076924,69.09238801538461,54.378898687692306,67.00332682923077,73.78379985307691,31.826661286923073,75.86539508307693,72.69609459,27.85839728923077,77.31627280846155,49.58596987384615,100.0,39.142857142857146,8.285714285714286,53.285714285714285,59.25,52.89950202538462,0.1698565,0.30410716666666665,1.70%
LYV,LIVE NATION ENTM.,2015,1.6911649791249999,67.7787072275,31.5166055325,71.41984450625,36.38059510125,17.7047975125,9.041918627125,0.0,46.01626037125,0.0,59.12475769,29.3633531075,6.53333207875,31.87133290875,35.98355223,96.83333333333333,16.166666666666668,34.333333333333336,13.833333333333334,45.333333333333336,41.17926351625,0.18397212500000001,0.297346625,1.84%
MA,MASTERCARD,2006,28.7621493135,78.943342860625,41.050719353125,57.207152855625,50.287457008125,43.353919495625,38.136077823125,19.39264041975,48.986022323374996,31.360229287499997,59.8006578945625,26.08165207125,59.6487665775,26.419819096624998,56.032184227500004,100.0,32.4,85.0,50.2,66.9,75.85739958125,0.3339568666666667,0.2437084,3.34%
MAA,MID-AMER.APT COMMUNITIES,2015,31.137644402142858,62.926878374285714,47.749274191428576,100.0,47.749274191428576,30.875230465714285,26.231489958571427,11.229053714285714,67.47511195142856,12.263371144285713,71.66114098571428,55.566645040000004,25.628592292,77.74666021714286,53.47758124714286,100.0,25.0,6.833333333333333,24.166666666666668,50.0,50.74161880857143,0.24416285714285715,0.1843537142857143,2.44%
MAR,MARRIOTT INTL.'A',2002,50.0872174079,84.915004776,53.2587705485,59.8099541095,61.652590040999996,72.9895306505,61.592515694,0.0,59.610961597999996,72.832475333,62.8819156615,37.6717200745,60.5479658405,55.0569441855,63.049720279,87.66666666666667,50.666666666666664,78.66666666666667,66.16666666666667,70.79166666666667,80.8151778415,0.17494145,0.26936740000000003,1.75%
MAS,MASCO,2002,45.9195250195,75.27304067600001,55.64119856800001,96.125,55.64119856800001,61.0629846115,56.517110594500004,47.605232777000005,58.692203868,39.3557981625,59.053167689999995,56.33270544450001,65.7441386575,66.0041103605,52.966927759,100.0,26.833333333333332,14.0,44.333333333333336,47.7,49.4268520665,0.13093925,0.31564135,1.31%
MCD,MCDONALDS,2002,53.2974943255,86.10768992,42.6924248265,14.68597738405,68.8123484845,51.6296540175,68.128410676,27.4932441165,52.040761523,53.44165108,56.0211486165,92.058730209,89.60959629300001,37.934982679,80.4037691405,56.0,31.666666666666668,64.0,42.166666666666664,48.458333333333336,74.722484392,0.17352205,0.1733014,1.74%
MCHP,MICROCHIP TECH.,2004,35.98375879421052,56.66992616578948,50.293480806842105,99.24812030052631,50.293480806842105,45.21273626631579,39.65848021989474,48.778956309368425,60.68638013842105,46.012456411578945,63.27607949421052,58.30126515526315,22.49634551347368,68.52246318421054,51.729299815789474,100.0,14.2,9.2,57.6,48.5,50.66645322210527,0.13972805263157895,0.27668468421052633,1.40%
MCK,MCKESSON,2005,56.903857213,83.96491239894738,54.33980552789474,67.19864817226316,58.46616036157894,54.073272704210524,50.30509301947368,0.0,72.12022884052631,10.94802352368421,70.72718278789473,53.44766216263158,69.04218480526315,86.90796344,54.242264392105255,100.0,31.142857142857142,56.285714285714285,45.0,58.107142857142854,72.08858495473685,0.2046111052631579,0.22459773684210524,2.05%
MCO,MOODY'S,2004,59.228038716315794,86.40781322421053,48.307283562631575,83.36336350952632,48.99131439736842,33.640072366789475,26.279260990526314,0.0,71.22325742,11.431339388947368,72.33405111894736,21.367086688421054,39.547996780000005,75.51742421978948,44.0346578131579,100.0,35.857142857142854,81.28571428571429,56.42857142857143,68.39285714285714,58.89433800421053,0.19210463157894736,0.2783643157894737,1.92%
MDLZ,MONDELEZ INTERNATIONAL CL.A,2002,54.020922754285706,81.04479838142858,56.48366011809524,57.03427781471429,70.31893702428572,66.56173624571429,67.80727874490476,42.298313888095244,57.50231484666667,66.24176796380952,58.85502930380952,87.27040846333333,74.15461421714286,55.31419471742858,79.33597988904762,96.57142857142857,29.285714285714285,42.142857142857146,50.714285714285715,54.67857142857143,82.90154338047618,0.10145161904761905,0.177454,1.01%
MDT,MEDTRONIC,2002,45.12258717,96.62370306772728,48.90926096727273,39.035677226000004,64.92398380636364,73.87804065909091,58.23632197681818,27.29770229772727,56.99654248045454,44.813149405454546,61.17244433772728,63.67039068181818,77.35744822545455,50.99283983063637,73.31513583954546,100.0,49.57142857142857,71.28571428571429,67.85714285714286,72.17857142857143,95.67128701136363,0.058693590909090904,0.19691127272727274,0.59%
MET,METLIFE,2002,54.1454383005,96.8562271295,47.330592574,67.6356112393,51.53412579450001,57.911076866500004,61.687421929,34.304169066499995,38.3315328115,3.6929232300000003,40.7135045155,67.51880800149999,50.86269701365,19.84902346885,65.4783110895,94.83333333333333,37.0,68.66666666666667,43.833333333333336,61.083333333333336,69.1700557555,0.094652,0.29036585000000004,0.95%
META,META PLATFORMS A,2012,58.363890646,64.26377638,26.996078327,11.4731753074,43.736547265,63.421491835999994,38.355339377,0.0,34.385440357,28.852093275999998,39.6492049111,50.6111158,72.785023569,0.8539249809999999,56.470640616000004,68.5,39.13698333333333,35.944449999999996,35.88888333333333,44.867583333333336,73.251236217,0.36954488888888887,0.2905411111111111,3.70%
MGM,MGM RESORTS INTL.,2002,34.59957685714286,84.76536085952381,43.025444275761906,78.45233552680952,45.83350205909524,52.848507636190476,53.086148230476184,20.615673793333332,46.94052818,10.474489604285715,44.84419629733333,15.818189485238095,58.3009663847619,62.15560200571428,40.743896943809524,96.42857142857143,47.285714285714285,71.0,42.57142857142857,64.32142857142857,68.58871401809523,0.15361933333333333,0.4514301904761905,1.54%
MHK,MOHAWK INDUSTRIES,2004,56.93857782888889,80.95349956444444,48.060602234444445,91.01851851833334,48.08340468333333,49.61995156444445,35.95572477277778,14.250837132333332,55.543783338333334,49.07445215777778,51.863189270111114,33.43078423777777,63.55818518055556,66.88256723722222,53.86855235777778,100.0,13.8,13.4,56.0,45.8,55.227675265555554,0.10030033333333334,0.3307567777777778,1.00%
MKC,MCCORMICK & COMPANY NV.,2002,30.170530717200002,77.49587979750001,46.865115271499995,99.44444444450001,46.865115271499995,44.4879081565,45.9822116533,25.324448695999997,52.614781205999996,20.379775571000003,64.6326499375,43.852320297,51.6080677431,27.51805243165,44.09944018365,100.0,39.2,36.4,41.6,54.3,44.251446571500004,0.149787,0.1601903,1.50%
MKTX,MARKETAXESS HOLDINGS,2015,33.5067177175,76.43525951375,51.5163821575,100.0,51.5163821575,22.02209228625,14.707044274625,0.0,54.17450823625,31.92413881875,49.1991283175,45.5341839225,24.24402854125,84.53763497,63.017885395,100.0,15.428571428571429,35.285714285714285,25.428571428571427,52.9375,65.675405355,0.258225125,0.28545187499999997,2.58%
MLM,MARTIN MRTA.MATS.,2004,40.51619820578947,71.81241879263158,32.60690662578947,100.0,32.60690662578947,17.563386172526318,11.188395156473684,0.0,77.48386303,7.464857961052632,91.21452496631578,20.138888837894736,13.64634768594737,56.36009979210527,27.677857961157894,100.0,24.5,0.0,22.666666666666668,,18.925578472105265,0.15717352631578949,0.28978278947368424,1.57%
MMC,MARSH & MCLENNAN,2002,32.77008827114285,68.61744108952381,40.05772206057143,80.00167207695237,41.421077322476194,32.484004107809525,36.30295360714286,5.554558934714286,47.85683536761905,12.818081942857143,51.884193949,27.999383904285715,35.51804683619048,44.49013816114286,42.90126521919048,100.0,32.0,45.57142857142857,28.285714285714285,54.0,46.76966442904762,0.09859214285714285,0.20575142857142859,0.99%
MMM,3M,2002,87.18617412714286,94.1032019404762,65.42738006,62.99039584766667,78.3572886547619,73.94924022666666,72.84292883333333,65.53249598428572,76.60352815142858,78.61533386571429,76.6389848352381,82.87680829142857,81.85875522952381,69.43024189380952,84.40325412619048,100.0,56.42857142857143,67.0,53.285714285714285,69.17857142857143,86.26672491666666,0.08435919047619048,0.1941022857142857,0.84%
MNST,MONSTER BEVERAGE,2007,4.538641743333333,32.41525176466667,23.185371966800002,94.94444444466667,23.185371966800002,6.241924805733333,10.065829906866668,24.202244514666667,36.26690679066667,28.264814245333334,47.109559081066664,22.969785414666667,9.233111373333335,21.276909187333334,24.632939389333334,100.0,9.8,0.0,17.0,,15.12862367,0.2418158,0.30916293333333333,2.42%
MO,ALTRIA GROUP,2002,63.990090132499994,91.3057204895,57.810113528,57.66327540995,71.5191018485,67.92350213130001,59.228755872,18.7744115865,71.0036668585,76.12956059849999,70.0534278875,74.56929812749999,58.6248784715,78.8468479165,79.64214622450001,100.0,43.5,55.5,73.33333333333333,68.08333333333333,80.468076357,0.2197356,0.20754964999999997,2.20%
MOH,MOLINA HEALTHCARE,2015,7.826710235,68.1566838925,36.13870314125,100.0,36.13870314125,31.21690130625,18.962331043749998,0.0,54.836559664999996,12.128482971250001,64.36621973375,8.932208008749999,13.87622255125,54.410925715,27.713977745,100.0,15.428571428571429,17.142857142857142,18.714285714285715,48.25,17.022370719999998,0.277898375,0.367388875,2.78%
MOS,MOSAIC,2005,87.12303819411764,81.85398928882353,51.7937974517647,84.09224076135294,55.44334173058824,52.62716800235294,43.77033989882353,15.428075742941175,68.15896466352942,43.501206295882355,73.35385000658823,69.27021828823528,63.747821954705884,38.19996449635294,60.10957928705882,100.0,35.333333333333336,40.333333333333336,51.166666666666664,56.708333333333336,62.65080209117647,0.24400758823529412,0.3955854705882353,2.44%
MPC,MARATHON PETROLEUM,2011,66.61932568833333,78.9886626325,60.64615296583333,80.31088089583334,64.3052981375,71.1591364625,54.6487928175,27.19295344,67.43838324333333,70.65480004833334,66.68238460083334,81.85061425333333,62.047681104166664,70.50441708416666,70.49022675333333,100.0,28.833333333333332,44.833333333333336,29.0,50.666666666666664,58.93158643416667,0.2855305454545455,0.3935798181818182,2.86%
MPWR,MONOLITHIC PWR.SYS.,2015,7.269552115714285,44.12181936571428,29.36152255142857,100.0,29.36152255142857,2.9220779228571425,8.731974534285714,14.997425242857142,42.34993571285714,33.78648386285714,43.84601016714286,37.38929859571429,6.567661156142856,60.749943251428576,36.49306464428572,100.0,18.0,0.0,32.4,,33.316418302857144,0.33886700000000003,0.311505,3.39%
MRK,MERCK & COMPANY,2002,85.54749878571428,96.90460310571429,59.75661549714286,55.32609547333333,73.15506608142857,80.81697055333333,70.4287901952381,7.94951318952381,62.549594400476195,51.7313716,55.06788043904761,93.8358615252381,79.82321097333333,72.15670467952381,81.58946503952382,100.0,44.857142857142854,92.28571428571429,57.0,73.53571428571429,94.68183258714286,0.09966557142857142,0.21355909523809521,1.00%
MRNA,MODERNA,2018,35.201100722,78.417501912,50.11942411,64.654258598,57.921732318,58.471462087999996,54.86118297,0.0,55.246521834,13.956043955999998,71.00603634199999,38.97262439,62.538493164,16.078420876,63.097365302,100.0,24.0,16.4,43.0,49.666666666666664,91.47161946399999,1.4400737499999998,0.86467575,14.40%
MRO,MARATHON OIL,2002,79.937256338,85.2925988405,65.00050680550001,80.331663178,68.33544245,69.8289390505,52.87550329,7.1264209015,87.592730673,55.391770646,95.792093127,62.353822746000006,73.898442725,65.365172049,70.251679392,100.0,29.5,57.0,41.0,56.875,83.7982492855,0.16082570000000002,0.3856175,1.61%
MS,MORGAN STANLEY,2002,46.09286842421053,92.42888521105263,39.31333276421053,22.703842341105265,61.54207392210527,66.03745761,72.60079823526316,59.72339277052631,54.624739274210526,51.443843579473686,45.11229824768421,42.45918332210527,59.45252350368421,92.02078992526316,69.90267044789475,80.2,29.8,27.8,41.8,44.9,64.65526678526315,0.12129405263157896,0.3212797894736842,1.21%
